date,nav,scheme_code,scheme_name,fund_house
16-06-2025,107.98420,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-06-2025,107.01400,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-06-2025,107.56910,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-06-2025,108.78160,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-06-2025,108.83210,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
09-06-2025,108.96210,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-06-2025,108.40070,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-06-2025,107.55330,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-06-2025,107.06550,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-06-2025,106.52830,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
02-06-2025,107.07070,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
31-05-2025,106.97660,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-05-2025,106.97830,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-05-2025,107.16790,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-05-2025,106.76750,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-05-2025,107.03000,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-05-2025,107.48180,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-05-2025,107.01460,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-05-2025,106.18520,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-05-2025,106.60770,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-05-2025,105.83040,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-05-2025,107.37900,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
16-05-2025,107.47780,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
15-05-2025,107.23490,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-05-2025,106.06070,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-05-2025,105.49900,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-05-2025,106.18810,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
09-05-2025,102.63140,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-05-2025,103.50490,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-05-2025,104.83980,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-05-2025,104.27620,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-05-2025,105.21870,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
02-05-2025,104.47240,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-04-2025,104.64510,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-04-2025,104.85520,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-04-2025,104.96920,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-04-2025,104.07500,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-04-2025,105.56270,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-04-2025,105.87920,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-04-2025,105.21720,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-04-2025,104.87580,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-04-2025,103.64750,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
16-04-2025,102.31800,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
15-04-2025,101.89330,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-04-2025,99.44680,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
09-04-2025,97.72430,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-04-2025,98.12020,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-04-2025,96.42240,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-04-2025,99.33270,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-04-2025,100.77700,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
02-04-2025,101.03070,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
01-04-2025,100.08340,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
31-03-2025,101.50970,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-03-2025,101.51350,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-03-2025,101.99480,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-03-2025,101.50050,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-03-2025,102.10340,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-03-2025,102.51480,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-03-2025,101.62230,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-03-2025,100.64820,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-03-2025,99.66910,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-03-2025,98.77570,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-03-2025,96.92840,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-03-2025,96.15110,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-03-2025,96.57190,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-03-2025,96.69160,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-03-2025,96.34670,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-03-2025,97.10200,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-03-2025,97.28960,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-03-2025,96.65080,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-03-2025,95.52680,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-03-2025,95.43620,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-02-2025,94.95010,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-02-2025,96.89750,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-02-2025,97.31050,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-02-2025,97.23660,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-02-2025,98.15760,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-02-2025,98.92870,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-02-2025,98.67200,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-02-2025,98.31920,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-02-2025,98.33850,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-02-2025,98.43780,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-02-2025,99.60440,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-02-2025,99.45790,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-02-2025,99.50490,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-02-2025,101.41980,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-02-2025,102.78180,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-02-2025,102.65830,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-02-2025,103.11900,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-02-2025,103.08290,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-02-2025,101.84190,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
31-01-2025,101.37640,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-01-2025,100.58170,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-01-2025,100.30480,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-01-2025,98.49900,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-01-2025,98.26290,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-01-2025,99.88780,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-01-2025,100.71770,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-01-2025,99.58900,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-01-2025,99.74820,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-01-2025,101.74120,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-01-2025,101.18680,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
16-01-2025,101.49040,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
15-01-2025,100.63520,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-01-2025,100.49100,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-01-2025,99.35620,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-01-2025,102.10120,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
09-01-2025,103.10980,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-01-2025,103.84020,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-01-2025,104.77430,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-01-2025,104.65580,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-01-2025,106.61030,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
02-01-2025,107.11060,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
01-01-2025,105.20980,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
31-12-2024,104.84180,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-12-2024,104.86230,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-12-2024,105.05560,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-12-2024,104.97190,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-12-2024,104.76470,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-12-2024,104.93950,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-12-2024,104.37140,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-12-2024,106.53830,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-12-2024,107.28650,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-12-2024,107.64160,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
16-12-2024,108.74470,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-12-2024,108.83470,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-12-2024,108.54290,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-12-2024,108.79570,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-12-2024,108.57270,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
09-12-2024,108.35830,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-12-2024,108.43560,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-12-2024,108.37870,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-12-2024,107.65590,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-12-2024,107.20700,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
02-12-2024,106.33900,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-11-2024,105.22430,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-11-2024,105.22590,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-11-2024,104.55390,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-11-2024,105.59350,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-11-2024,105.30890,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-11-2024,105.60980,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-11-2024,104.01530,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-11-2024,102.60840,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-11-2024,102.94260,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-11-2024,102.28700,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-11-2024,102.35330,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-11-2024,102.25230,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-11-2024,104.01300,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-11-2024,105.15940,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-11-2024,105.38560,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-11-2024,105.93540,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-11-2024,106.72630,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-11-2024,104.99730,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-11-2024,104.81510,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
31-10-2024,105.22200,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-10-2024,105.60410,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-10-2024,105.96130,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-10-2024,105.39640,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-10-2024,105.84330,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-10-2024,106.53090,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-10-2024,106.76800,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-10-2024,106.42970,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-10-2024,108.09280,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-10-2024,108.78620,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-10-2024,108.53020,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
16-10-2024,110.07840,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
15-10-2024,110.56900,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-10-2024,110.68100,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-10-2024,110.24560,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-10-2024,110.22570,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
09-10-2024,110.51430,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-10-2024,109.22940,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-10-2024,107.85490,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-10-2024,109.21620,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-10-2024,110.19860,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
01-10-2024,112.32850,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-09-2024,112.33380,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-09-2024,113.60830,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-09-2024,113.68490,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-09-2024,113.13680,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-09-2024,113.59420,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-09-2024,113.54700,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-09-2024,112.79080,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-09-2024,111.17880,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-09-2024,111.24180,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-09-2024,110.97780,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
16-09-2024,110.71790,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-09-2024,110.54420,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-09-2024,110.51630,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-09-2024,108.77610,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-09-2024,108.82550,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
09-09-2024,108.29500,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-09-2024,108.12660,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-09-2024,108.86540,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-09-2024,108.88740,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-09-2024,108.82710,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
02-09-2024,108.96230,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
31-08-2024,108.81720,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-08-2024,108.81930,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-08-2024,107.87310,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-08-2024,107.80570,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-08-2024,107.71230,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-08-2024,107.28030,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-08-2024,106.62930,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-08-2024,106.74910,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-08-2024,106.41160,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-08-2024,106.42280,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
